,Unnamed: 0,SalesID,Employee_ID,CustomerID,ProductID,Quantity,Product_Name,Product_Price,Employee_Name,Employee_Middle,Employee_Lastname,Customer_Name,Customer_Middle,Customer_LastName,Product_Category
1025,1025,241123,2.0,16870,140,140,Lock Ring,829,123#,l,Blotchet-Halls,Ryan,C,Davis,Components
1026,1026,514687,20.0,16800,140,140,Lock Ring,829,Dean,t,Straight,Russell,,Xu,Components
1027,1027,205,13.0,5482,450,450,Front Derailleur,91,Stearns,a,MacFeather,Devin,,Nelson,Components
1028,1028,4520,13.0,5482,450,450,Front Derailleur,91,Stearns,a,MacFeather,Devin,,Nelson,Components
1029,1029,7899,13.0,15302,450,450,Front Derailleur,91,Stearns,a,MacFeather,Olivia,E,Howard,Components
1030,1030,11629,13.0,14707,450,450,Front Derailleur,91,Stearns,a,MacFeather,Nancy,,Buchanan,Components
1031,1031,206,4.0,17023,259,763,"Road-450 Red, 58",1457,,e,,Samuel,L,Robinson,Bikes
1032,1032,1741,4.0,17023,259,763,"Road-450 Red, 58",1457,,e,,Samuel,L,Robinson,Bikes
1033,1033,6142,4.0,17023,259,763,"Road-450 Red, 58",1457,Michel,e,,Samuel,L,Robinson,Bikes
1034,1034,6206,4.0,17023,259,763,"Road-450 Red, 58",1457,Michel,e,DeFrance,Samuel,L,Robinson,Bikes
1035,1035,7919,4.0,12158,259,763,"Road-450 Red, 58",1457,Michel,e,DeFrance,Larry,S,Gomez,Bikes
1036,1036,11647,4.0,3026,259,763,"Road-450 Red, 58",1457,Michel,e,DeFrance,Caleb,,Patterson,Bikes
1037,1037,43844,4.0,3026,259,763,"Road-450 Red, 58",1457,Michel,e,,Caleb,,Patterson,Bikes
1038,1038,300256,4.0,3026,259,763,"Road-450 Red, 58",1457,Michl,e,DeFrance,Caleb,,Patterson,Bikes
1039,1039,387205,4.0,3026,259,763,"Road-450 Red, 58",1457,Michel,e,D,Caleb,,Patterson,Bikes
1040,1040,402778,4.0,3026,259,763,"Road-450 Red, 58",1457,,e,DeFrance,Caleb,,Patterson,Bikes
1041,1041,409087,4.0,3026,259,763,"Road-450 Red, 58",1457,,e,,Caleb,,Patterson,Bikes
1042,1042,551734,20.0,12640,259,764,"Road-450 Red, 58",1457,,,,Lori,C,Alvarez,Bikes
1043,1043,551923,20.0,12640,259,764,"Road-450 Red, 58",1457,Dean,t,Straight,Lori,C,Alvarez,Bikes
1044,1044,552113,20.0,12640,259,764,"Road-450 Red, 58",1457,,t,Straight,Lori,C,Alvarez,Bikes
1045,1045,553432,20.0,12640,259,764,"Road-450 Red, 58",1457,,t,Straight,Lori,C,Alvarez,Bikes
1046,1046,941527,20.0,12640,259,781,"Road-450 Red, 58",1457,Dean,t,Straight,Lori,C,Alvarez,Bikes
1047,1047,944335,7.0,1200,259,764,"Road-450 Red, 58",1457,Marjorie,r,Green,Andre,E,Arun,Bikes
1048,1048,207,8.0,7700,77,77,Handlebar Tube,636,Morningstar,r,Greene,Hailey,J,Coleman,Accessories
1049,1049,1697,8.0,7700,77,77,Handlebar Tube,636,Morningstar,r,Greene,Hailey,J,Coleman,Accessories
1050,1050,3361,8.0,7700,77,77,Handlebar Tube,636,Morningstar,r,Greene,Hailey,J,Coleman,Accessories
1051,1051,4560,8.0,7700,77,77,Handlebar Tube,636,Morningstar,r,Greene,Hailey,J,Coleman,Accessories
1052,1052,5830,8.0,7700,77,77,Handlebar Tube,636,Morningstar,r,Greene,Hailey,J,Coleman,Accessories
1053,1053,7388,8.0,7700,77,7,Handlebar Tube,636,Morningstar,r,Greene,Hailey,J,Coleman,Accessories
1054,1054,7875,8.0,17723,77,77,Handlebar Tube,636,Morningstar,r,Greene,Spencer,,Bennett,Accessories
1055,1055,8253,8.0,17723,77,7,Handlebar Tube,636,Morningstar,r,Greene,Spencer,,Bennett,Accessories
1056,1056,9997,8.0,17723,77,77,Handlebar Tube,636,Morningstar,r,Greene,Spencer,,Bennett,Accessories
1057,1057,11667,8.0,19158,77,77,Handlebar Tube,636,Morningstar,r,Greene,Victoria,,Powell,Accessories
1058,1058,11731,8.0,19158,77,77,Handlebar Tube,636,Morningstar,r,Greene,Victoria,,Powell,Accessories
1059,1059,13670,8.0,19158,77,7,Handlebar Tube,636,Morningstar,r,Greene,Victoria,,Powell,Accessories
1060,1060,16601,8.0,19158,77,77,Handlebar Tube,636,Morningstar,r,Greene,Victoria,,Powell,Accessories
1061,1061,309,13.0,9664,383,887,Fender Set - Mountain,21,Stearns,a,MacFeather,Jessica,,Rodriguez,Accessories
1062,1062,13784,13.0,17968,383,887,Fender Set - Mountain,21,Stearns,a,MacFeather,Steven,L,Peterson,Accessories
1063,1063,46835,13.0,17968,383,887,Fender Set - Mountain,21,Stearns,a,MacFeather,Steven,L,Peterson,Accessories
1064,1064,551742,1.0,7760,383,888,Fender Set - Mountain,21,Abraham,e,Bennet,Haley,B,Phillips,Accessories
1065,1065,1032300,1.0,7760,383,888,Fender Set - Mountain,21,,e,Bennet,Haley,B,Phillips,Accessories
1066,1066,1037798,1.0,7760,383,888,Fender Set - Mountain,21,Abraham,e,,Haley,B,Phillips,Accessories
1067,1067,1043286,1.0,7760,383,888,Fender Set - Mountain,21,Abraham,,Bennet,Haley,B,Phillips,Accessories
1068,1068,1045845,1.0,7760,383,888,Fender Set - Mountain,21,,,Bennet,Haley,B,Phillips,Accessories
1069,1069,1048385,1.0,7760,383,888,Fender Set - Mountain,21,Abraham,,,Haley,B,Phillips,Accessories
1070,1070,1048392,1.0,7760,383,888,Fender Set - Mountain,21,Abraham,,,Haley,B,Phillips,Accessories
1071,1071,3061,19.0,18941,387,387,"Short-Sleeve Classic Jersey, M",53,Meander,m,Smith,Tristan,,Butler,
1072,1072,13725,19.0,16995,387,387,"Short-Sleeve Classic Jersey, M",53,Meander,m,Smith,Samuel,,Young,
1073,1073,422662,17.0,18450,387,890,"Short-Sleeve Classic Jersey, M",53,Albert,i,Ringer,Terrance,L,Garcia,
1074,1074,462087,4.0,8240,387,890,"Short-Sleeve Classic Jersey, M",53,Michel,e,DeFrance,Isabella,,Lopez,
1075,1075,477208,4.0,8240,387,892,"Short-Sleeve Classic Jersey, M",53,Michel,e,DeFrance,Isabella,,Lopez,
1076,1076,713627,4.0,8240,387,892,,-1,Michel,e,DeFrance,Isabella,,Lopez,
1077,1077,735622,4.0,8240,387,892,,53,Michel,e,DeFrance,Isabella,,Lopez,
1078,1078,3068,14.0,10182,497,497,"Mountain-500 Black, 48",539,Heather,c,McBadden,Jonathan,,Butler,
1079,1079,13762,14.0,10491,497,497,"Mountain-500 Black, 48",539,Heather,c,McBadden,Joseph,J,Cantoni,
1080,1080,3077,16.0,4423,133,637,Lock Nut 21,90,Sylvia,a,Panteley,Colleen,L,Nara,Accessories
1081,1081,13768,16.0,7602,133,637,Lock Nut 21,90,Sylvia,a,Panteley,Grant,A,Andersen,Accessories
1082,1082,551790,14.0,17280,133,638,Lock Nut 21,90,Heather,c,McBadden,Sean,L,Reed,Accessories
1083,1083,3080,16.0,9023,179,683,Reflector,910,Sylvia,a,Panteley,Jarrod,,Rana,Components
1084,1084,13771,16.0,13145,179,683,Reflector,910,Sylvia,a,Panteley,Marc,,Romero,Components
1085,1085,551731,12.0,3040,179,684,Reflector,910,Charlene,o,Locksley,Caleb,A,Parker,Components
1086,1086,3084,11.0,15423,243,747,"LL Road Frame - Black, 52",337,Livia,a,Karsen,Pablo,,Rovira Diez,
1087,1087,13736,11.0,1098,243,747,"LL Road Frame - Black, 52",337,Livia,a,Karsen,Amanda,M,Bennett,
1088,1088,65805,11.0,1098,243,747,"LL Road Frame - Black, 52",337,Livia,a,,Amanda,M,Bennett,
1089,1089,179891,11.0,1098,243,747,"LL Road Frame - Black, 52",337,Livia,a,Karsen,Amanda,M,Bennett,
1090,1090,551733,4.0,10720,243,748,"LL Road Frame - Black, 52",337,Michel,e,DeFrance,Julie,,Becker,
1091,1091,3096,13.0,14264,429,933,"LL Mountain Frame - Black, 42",249,Stearns,a,MacFeather,Michele,,Raji,Components
1092,1092,13741,13.0,3752,429,933,"LL Mountain Frame - Black, 42",249,Stearns,a,MacFeather,Charles,E,Sanders,Components
1093,1093,41568,13.0,3752,429,933,"LL Mountain Frame - Black, 42",249,Stearns,a,MacFeather,Charles,E,Sanders,Components
1094,1094,551745,22.0,13280,429,934,"LL Mountain Frame - Black, 42",249,Johnson,h,White,Marcus,T,Gray,Components
1095,1095,3100,8.0,905,493,997,"Mountain-500 Silver, 52",564,Morningstar,r,Greene,Allison,A,Allen,Bikes
1096,1096,13791,8.0,11464,493,997,"Mountain-500 Silver, 52",564,Morningstar,r,Greene,Keith,R,Pal,Bikes
1097,1097,551749,14.0,1200,493,998,"Mountain-500 Silver, 52",564,Heather,c,McBadden,Andre,E,Arun,Bikes
1098,1098,3109,22.0,13700,137,137,Lock Nut 4,183,Johnson,h,White,Mason,,Wright,Accessories
1099,1099,13890,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1100,1100,14066,22.0,6629,137,13,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1101,1101,14321,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1102,1102,14702,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1103,1103,16911,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1104,1104,22554,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1105,1105,41773,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1106,1106,46659,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1107,1107,62410,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1108,1108,62794,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1109,1109,63616,22.0,6629,137,137,Lock Nut 4,183,Johnson,h,White,Ethan,,Perry,Accessories
1110,1110,422646,20.0,8084,137,640,Lock Nut 4,183,Dean,t,Straight,Ian,,Young,Accessories
1111,1111,462135,18.0,17760,137,640,Lock Nut 4,183,Anne,i,Ringer,Stacey,,Ye,Accessories
1112,1112,477192,18.0,17760,137,642,Lock Nut 4,183,Anne,i,Ringer,Stacey,,Ye,Accessories
1113,1113,3116,17.0,4941,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Danielle,J,Cooper,
1114,1114,3372,17.0,4941,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Danielle,J,Cooper,
1115,1115,13750,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,,,,,
1116,1116,16982,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Abigail,H,Wood,
1117,1117,17899,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,,i,Ringer,Abigail,H,Wood,
1118,1118,41524,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Abigail,H,Wood,
1119,1119,61405,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Abigail,H,Wood,
1120,1120,176698,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Abigail,H,Wood,
1121,1121,223054,17.0,125,247,750,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Abigail,H,Wood,
1122,1122,264776,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Null,Null,Null,Null,Null,Null,
1123,1123,266714,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Null,Null,Null,Null,Null,Null,
1124,1124,267353,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Null,Null,Null,Null,Null,Null,
1125,1125,272307,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Abigail,H,Wood,
1126,1126,368422,17.0,125,247,247,"HL Mountain Frame - Silver, 46",1364,Albert,i,Ringer,Abigail,H,Wood,
1127,1127,422604,15.0,1580,247,750,"HL Mountain Frame - Silver, 46",1364,Michael,',O'Leary,Anthony,A,Anderson,
1128,1128,462078,8.0,11200,247,750,"HL Mountain Frame - Silver, 46",1364,Morningstar,r,Greene,Katherine,A,King,
1129,1129,477199,8.0,11200,247,752,"HL Mountain Frame - Silver, 46",1364,Morningstar,r,Greene,Katherine,A,King,
1130,1130,5302,11.0,264,-1,793,"Mountain-200 Black, 46",2294,Livia,a,Karsen,Adrienne,L,Jiménez,
1131,1131,13778,11.0,6641,-1,793,"Mountain-200 Black, 46",2294,Livia,a,Karsen,Ethan,A,Lal,
1132,1132,423430,22.0,1086,-1,90,Internal Lock Washer 3,-1,Johnson,h,White,Amanda,C,Gonzales,
1133,1133,462213,4.0,8240,-1,890,"Short-Sleeve Classic Jersey, M",53,Michel,e,DeFrance,Isabella,,Lopez,
1134,1134,464512,4.0,8240,-1,890,"Short-Sleeve Classic Jersey, M",-1,Michel,e,DeFrance,Isabella,,Lopez,
1135,1135,596937,4.0,8240,-1,892,"Short-Sleeve Classic Jersey, M",-1,Michel,e,DeFrance,Isabella,,Lopez,
1136,1136,976818,6.0,13040,-1,-1,,-1,Ann,u,Dull,Madison,S,Powell,
1137,1137,41831,20.0,15061,4,43,Thin-Jam Hex Nut 16,72,Dean,t,Straight,Nicolas,,Raje,
1138,1138,422163,10.0,10726,171,170,Paint - Black,688,Sheryl,u,Hunter,Julie,,Shen,Bikes Color
1139,1139,551760,3.0,10640,171,171,Paint - Black,688,Cheryl,a,Carson,Julia,A,Price,Bikes Color
1140,1140,855136,10.0,10640,171,171,Paint - Black,688,Sheryl,u,Hunter,Julia,A,Price,Bikes Color
1141,1141,867737,3.0,10640,171,171,Paint - Black,688,,,Carson,Julia,A,Price,Bikes Color
1142,1142,870218,10.0,18480,171,171,Paint - Black,688,Sheryl,u,Hunter,Terri,L,Duffy,Bikes Color
1143,1143,870247,3.0,10640,171,171,Paint - Black,688,,,,Julia,A,Price,Bikes Color
1144,1144,875058,3.0,10640,171,171,Paint - Black,688,Cheryl,,,Julia,A,Price,Bikes Color
1145,1145,877992,3.0,10640,171,171,Paint - Black,688,Cheryl,a,,Julia,A,Price,Bikes Color
1146,1146,994153,3.0,10640,171,188,Paint - Black,688,Cheryl,a,Carson,Julia,A,Price,Bikes Color
1147,1147,422164,1.0,2413,184,183,ML Road Rim,-1,Abraham,e,Bennet,Brad,,Tang,Components
1148,1148,422600,21.0,3868,184,687,ML Road Rim,-1,Dirk,t,Stringer,Chloe,,Harris,Components
1149,1149,462076,17.0,13520,184,687,ML Road Rim,-1,Albert,i,Ringer,Mark,,Lee,Components
1150,1150,477195,17.0,13520,184,689,ML Road Rim,-1,Albert,i,Ringer,Mark,,Lee,Components
1151,1151,551761,16.0,2320,184,184,ML Road Rim,-1,Sylvia,a,Panteley,Blake,C,Bryant,Components
1152,1152,1035826,3.0,10640,184,184,ML Road Rim,-1,Cheryl,a,Carson,Julia,A,Price,Components
1153,1153,1041316,16.0,2320,184,184,ML Road Rim,-1,Sylvia,a,Panteley,Blake,C,Bryant,Components
1154,1154,1041344,16.0,2320,184,184,ML Road Rim,-1,Sylvia,a,Panteley,Blake,C,Bryant,Components
1155,1155,1043970,16.0,2320,184,18,ML Road Rim,-1,Sylvia,a,Panteley,Blake,C,Bryant,Components
1156,1156,1043998,16.0,2320,184,1,ML Road Rim,-1,Sylvia,a,Panteley,Blake,C,Bryant,Components
1157,1157,1046447,16.0,2320,184,184,ML Road Rim,-1,Sylvia,a,Panteley,Blake,C,Bryant,Components
1158,1158,1046457,16.0,2320,184,184,ML Road Rim,-1,Sylvia,a,Panteley,Blake,C,Bryant,Components
1159,1159,422165,17.0,14341,201,200,Seat Lug,316,Albert,i,Ringer,Michiko,F,Osada,Components
1160,1160,551762,9.0,14240,201,201,Seat Lug,316,Burt,r,Gringlesby,Micheal,,Travers,Components
1161,1161,937041,20.0,14240,201,201,Seat Lug,316,Dean,t,Straight,Micheal,,Travers,Components
1162,1162,422166,11.0,6510,218,217,"Long-Sleeve Logo Jersey, S",49,Livia,a,Karsen,Erick,C,Rana,Clothing
1163,1163,434876,17.0,6510,218,217,"Long-Sleeve Logo Jersey, S",49,Albert,i,Ringer,Erick,C,Rana,Clothing
1164,1164,551763,2.0,6400,218,218,"Long-Sleeve Logo Jersey, S",49,Reginald,l,Blotchet-Halls,Emmanuel,,Suri,Clothing
1165,1165,779689,2.0,6400,218,218,"Long-Sleeve Logo Jersey, S",49,123,l,12gh,Emmanuel,,Suri,Clothing
1166,1166,785059,2.0,6400,218,218,"Long-Sleeve Logo Jersey, S",49,Reginald,l,12gh,Emmanuel,,Suri,Clothing
1167,1167,967712,2.0,6400,218,234,"Long-Sleeve Logo Jersey, S",49,Reginald,l,Blotchet-Halls,Emmanuel,,Suri,Clothing
1168,1168,422167,1.0,17956,231,230,"LL Road Frame - Red, 48",337,Abraham,e,Bennet,Steven,B,Levy,
1169,1169,518184,16.0,9280,231,736,"LL Road Frame - Red, 48",337,Sylvia,a,Panteley,Jenna,M,Lopez,
1170,1170,551764,15.0,17840,231,231,"LL Road Frame - Red, 48",337,Michael,',O'Leary,Stefanie,T,Mehta,
1171,1171,1044091,2.0,6400,231,231,"LL Road Frame - Red, 48",337,Reginald,l,Blotchet-Halls,Emmanuel,,Suri,
1172,1172,422168,18.0,10125,248,247,"HL Mountain Frame - Black, 42",1349,Anne,i,Ringer,Johnny,L,Andersen,Components
1173,1173,518185,9.0,1440,248,753,"HL Mountain Frame - Black, 42",1349,Burt,r,Gringlesby,Angelica,J,Jenkins,Components
1174,1174,551765,8.0,10000,248,248,"HL Mountain Frame - Black, 42",1349,Morningstar,r,Greene,Joe,L,Lopez,Components
1175,1175,422169,11.0,12053,264,263,"Road-650 Red, 58",782,Livia,a,Karsen,Kyle,J,Holt,Bikes
1176,1176,551766,1.0,11920,264,264,"Road-650 Red, 58",782,Abraham,e,Bennet,Kristine,F,Alvarez,Bikes
1177,1177,553976,1.0,11920,264,264,"Road-650 Red, 58",782,Abraham,e,,Kristine,F,Alvarez,Bikes
1178,1178,554040,1.0,11920,264,264,"Road-650 Red, 58",782,,e,,Kristine,F,Alvarez,Bikes
1179,1179,554678,1.0,11920,264,264,"Road-650 Red, 58",782,,e,Bennet,Kristine,F,Alvarez,Bikes
1180,1180,937274,1.0,11920,264,281,"Road-650 Red, 58",782,Abraham,e,Bennet,Kristine,F,Alvarez,Bikes
1181,1181,973421,11.0,480,264,264,"Road-650 Red, 58",782,Livia,a,Karsen,Alex,M,Carter,Bikes
1182,1182,1033329,8.0,11920,264,264,"Road-650 Red, 58",782,Morningstar,r,Greene,Kristine,F,Alvarez,Bikes
1183,1183,1041566,1.0,11920,264,264,"Road-650 Red, 58",782,Abraham,,Bennet,Kristine,F,Alvarez,Bikes
1184,1184,1044207,1.0,11920,264,264,"Road-650 Red, 58",782,,,Bennet,Kristine,F,Alvarez,Bikes
1185,1185,1046644,1.0,11920,264,264,"Road-650 Red, 58",782,,,Bennet,Kristine,F,Alvarez,Bikes
1186,1186,1046655,1.0,11920,264,264,"Road-650 Red, 58",782,Abraham,,Bennet,Kristine,F,Alvarez,Bikes
1187,1187,1046656,1.0,11920,264,264,"Road-650 Red, 58",782,Abraham,,,Kristine,F,Alvarez,Bikes
1188,1188,422170,5.0,4222,281,280,"Mountain-100 Black, 42",3374,Innes,e,del Castillo,Clayton,,Kumar,
1189,1189,551767,17.0,4080,281,281,"Mountain-100 Black, 42",3374,Albert,i,Ringer,Christy,,Goel,
1190,1190,872669,1.0,11920,281,281,"Mountain-100 Black, 42",3374,Abraham,e,Bennet,Kristine,F,Alvarez,
1191,1191,912624,1.0,4080,281,281,"Mountain-100 Black, 42",3374,Abraham,e,Bennet,Christy,,Goel,
1192,1192,918432,17.0,4080,281,298,"Mountain-100 Black, 42",3374,Albert,i,Ringer,Christy,,Goel,
1193,1193,1044223,1.0,4080,281,281,"Mountain-100 Black, 42",3374,,,Bennet,Christy,,Goel,
1194,1194,422171,18.0,15668,294,293,"Road-250 Red, 44",2443,Anne,i,Ringer,Philip,,Navarro,Bikes
1195,1195,422656,16.0,17123,294,797,"Road-250 Red, 44",2443,Sylvia,a,Panteley,Sara,P,Cox,Bikes
1196,1196,462081,7.0,6960,294,797,"Road-250 Red, 44",2443,Marjorie,r,Green,Frank,,Munoz,Bikes
1197,1197,477202,7.0,6960,294,799,"Road-250 Red, 44",2443,Marjorie,r,Green,Frank,,Munoz,Bikes
1198,1198,551768,6.0,15520,294,294,"Road-250 Red, 44",2443,Ann,u,Dull,Patricia,M,Zubaty,Bikes
1199,1199,589537,7.0,6960,294,799,"Road-250 Red, 44",2443,Marjorie,,,Frank,,Munoz,Bikes
1200,1200,590560,7.0,6960,294,799,"Road-250 Red, 44",2443,Marjorie,r,,Frank,,Munoz,Bikes
1201,1201,592759,7.0,6960,294,799,"Road-250 Red, 44",2443,,r,,Frank,,Munoz,Bikes
1202,1202,593132,7.0,6960,294,799,"Road-250 Red, 44",2443,,r,Green,Frank,,Munoz,Bikes
1203,1203,594313,7.0,6960,294,799,"Road-250 Red, 44",2443,,,Green,Frank,,Munoz,Bikes
1204,1204,595547,7.0,6960,294,799,"Road-250 Red, 44",2443,,,,Frank,,Munoz,Bikes
1205,1205,1038864,17.0,15520,294,294,"Road-250 Red, 44",2443,Albert,i,Ringer,Patricia,M,Zubaty,Bikes
1206,1206,422172,12.0,7837,311,310,ML Headset,102,Charlene,o,Locksley,Hao,,Chen,Components
1207,1207,551769,23.0,7680,311,311,ML Headset,102,Akiko,o,Yokomoto,Hailey,,Sanders,Components
1208,1208,565116,23.0,7680,311,311,ML Headset,102,,o,Yokomoto,Hailey,,Sanders,Components
1209,1209,573649,23.0,7680,311,311,ML Headset,102,,o,,Hailey,,Sanders,Components
1210,1210,574912,23.0,7680,311,311,ML Headset,102,Akiko,o,,Hailey,,Sanders,Components
1211,1211,578631,23.0,7680,311,311,ML Headset,102,Akiko,,,Hailey,,Sanders,Components
1212,1212,579382,23.0,7680,311,311,ML Headset,102,Akiko,,Yokomoto,Hailey,,Sanders,Components
1213,1213,585711,23.0,7680,311,311,ML Headset,102,,,Yokomoto,Hailey,,Sanders,Components
1214,1214,586159,23.0,7680,311,311,ML Headset,102,,o,Yokomoto,Hailey,,Sanders,Components
1215,1215,870622,23.0,7680,311,311,ML Headset,102,,,,Hailey,,Sanders,Components
1216,1216,948788,23.0,7680,311,328,ML Headset,102,Akiko,o,Yokomoto,Hailey,,Sanders,Components
1217,1217,1003207,23.0,7680,311,311,ML Headset,102,Akiko,o,Yokomoto,Hailey,,Sanders,Components
1218,1218,1008721,23.0,7680,311,311,ML Headset,102,,,,,,,Components
1219,1219,1011528,10.0,16000,311,311,ML Headset,102,Sheryl,u,Hunter,Raul,,Xu,Components
1220,1220,1011541,23.0,7680,311,311,ML Headset,102,/,/,/,/,/,/,Components
1221,1221,1022700,23.0,7680,311,311,ML Headset,102,Akiko,o,Yokomoto,Hailey,,Sanders,Components
1222,1222,1030610,23.0,7680,311,311,ML Headset,102,Akiko,o,,,,,Components
1223,1223,1033486,23.0,7680,311,311,ML Headset,102,Akiko,o,Yokomoto,Hailey,,Sanders,Components
1224,1224,1036182,23.0,7680,311,311,ML Headset,102,Akiko,o,Yokomoto,,,,Components
1225,1225,422173,6.0,6,328,327,LL Mountain Rear Wheel,87,Ann,u,Dull,Aaron,,Con,Components
1226,1226,551770,16.0,19600,328,328,LL Mountain Rear Wheel,87,Sylvia,a,Panteley,Xavier,,White,Components
1227,1227,837983,23.0,19600,328,328,LL Mountain Rear Wheel,87,Akiko,o,Yokomoto,Xavier,,White,Components
1228,1228,903032,23.0,7680,328,328,LL Mountain Rear Wheel,87,Akiko,o,Yokomoto,Hailey,,Sanders,Components
1229,1229,422174,19.0,11452,341,340,"ML Road Frame-W - Yellow, 48",594,Meander,m,Smith,Keith,,Tang,
1230,1230,551771,5.0,11280,341,341,"ML Road Frame-W - Yellow, 48",594,Innes,e,del Castillo,Kathryn,,Deng,
1231,1231,687382,5.0,11280,341,341,"ML Road Frame-W - Yellow, 48",594,Innes,e,del Castillo,Kathryn,,Deng,
1232,1232,889427,5.0,11280,341,341,"ML Road Frame-W - Yellow, 48",594,Innes,e,del Castillo,Kathryn,,Deng,
1233,1233,904687,5.0,11280,341,341,"ML Road Frame-W - Yellow, 48",594,Innes,e,del Castillo,Kathryn,,Deng,
1234,1234,970799,16.0,11280,341,341,"ML Road Frame-W - Yellow, 48",594,Sylvia,a,Panteley,Kathryn,,Deng,
1235,1235,422175,13.0,3621,358,357,"Women's Tights, M",74,Stearns,a,MacFeather,Cecelia,L,Marshall,
1236,1236,551772,22.0,3440,358,358,"Women's Tights, M",74,Johnson,h,White,Carrie,,Gill,
1237,1237,855473,22.0,3440,358,374,"Women's Tights, M",74,Johnson,h,White,Carrie,,Gill,
1238,1238,860711,5.0,3440,358,358,"Women's Tights, M",74,Innes,e,del Castillo,Carrie,,Gill,
1239,1239,883859,5.0,11280,358,358,"Women's Tights, M",74,Innes,e,del Castillo,Kathryn,,Deng,
1240,1240,422176,6.0,5549,374,373,"Women's Mountain Shorts, L",69,Ann,u,Dull,Devon,C,Sharma,
1241,1241,551773,14.0,5360,374,374,"Women's Mountain Shorts, L",69,Heather,c,McBadden,Derrick,C,Moreno,
1242,1242,780094,22.0,5360,374,374,"Women's Mountain Shorts, L",69,Johnson,h,White,Derrick,C,Moreno,
1243,1243,912888,22.0,3440,374,374,"Women's Mountain Shorts, L",69,Johnson,h,White,Carrie,,Gill,
1244,1244,1008921,14.0,5360,374,391,"Women's Mountain Shorts, L",69,Heather,c,McBadden,Derrick,C,Moreno,
1245,1245,422177,20.0,7236,388,387,"Short-Sleeve Classic Jersey, L",53,Dean,t,Straight,Garrett,,Travers,
1246,1246,518194,5.0,18240,388,893,"Short-Sleeve Classic Jersey, L",53,Innes,e,del Castillo,Tamara,L,Chander,
1247,1247,551774,4.0,7040,388,388,"Short-Sleeve Classic Jersey, L",53,Michel,e,DeFrance,Frederick,,Srini,
1248,1248,1041928,4.0,7040,388,404,"Short-Sleeve Classic Jersey, L",53,Michel,e,DeFrance,Frederick,,Srini,
1249,1249,422178,13.0,9164,404,403,"LL Touring Frame - Yellow, 44",333,Stearns,a,MacFeather,Javier,P,Ortega,
1250,1250,444593,13.0,9164,404,403,"LL Touring Frame - Yellow, 44",333,Stearns,a,MacFeather,Javier,P,Ortega,
1251,1251,551775,20.0,8960,404,404,"LL Touring Frame - Yellow, 44",333,,,,Janet,B,Ramos,
1252,1252,551900,20.0,8960,404,404,"LL Touring Frame - Yellow, 44",333,Dean,t,Straight,Janet,B,Ramos,
1253,1253,552090,20.0,8960,404,404,"LL Touring Frame - Yellow, 44",333,,t,Straight,Janet,B,Ramos,
1254,1254,553409,20.0,8960,404,404,"LL Touring Frame - Yellow, 44",333,,t,Straight,Janet,B,Ramos,
1255,1255,855589,20.0,8960,404,421,"LL Touring Frame - Yellow, 44",333,Dean,t,Straight,Janet,B,Ramos,
1256,1256,937624,7.0,8960,404,404,"LL Touring Frame - Yellow, 44",333,Marjorie,r,Green,Janet,B,Ramos,
1257,1257,940453,20.0,8960,404,404,"LL Touring Frame - Yellow, 44",333,Dean,t,Straight,Janet,B,Ramos,
1258,1258,951808,20.0,8960,404,404,"LL Touring Frame - Yellow, 44",333,Dean,t,Straight,Janet,B,Ramos,
1259,1259,1030881,4.0,8960,404,404,"LL Touring Frame - Yellow, 44",333,Michel,e,DeFrance,Janet,B,Ramos,
